ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
11/3/2020	10	0	0	60	MONTMORENCY	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		57			
11/3/2020	10	0	0	60	MONTMORENCY	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			109			
11/3/2020	10	0	0	60	MONTMORENCY	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			41			
11/3/2020	10	0	0	60	MONTMORENCY	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			48			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			39402			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		38574			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			38759			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			36871			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		1648			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			1931			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		888			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			1554			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			1204			
11/3/2020	10	0	0	61	MUSKEGON	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			488			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			6632			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		6406			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			17072			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			16552			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		472			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			531			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		463			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			557			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			257			
11/3/2020	10	0	0	62	NEWAYGO	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			189			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			377841			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		361831			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			300240			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			287169			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		12221			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			15261			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		4550			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			7611			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			9864			
11/3/2020	10	0	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			4013			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			4100			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		3988			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			7883			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			7622			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		244			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			274			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		162			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			356			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			145			
11/3/2020	10	0	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			119			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			2961			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		2798			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			6933			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			6598			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		182			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			225			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		135			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			218			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			86			
11/3/2020	10	0	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			88			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			1150			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		1117			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			1866			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			1783			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		52			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			64			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		58			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			61			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			53			
11/3/2020	10	0	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			33			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			2734			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		2615			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			8115			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			7867			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		231			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			220			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		151			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			216			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			111			
11/3/2020	10	0	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			109			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			1146			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		1097			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			2914			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			2850			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		93			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			108			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		76			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			104			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			42			
11/3/2020	10	0	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			35			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			3827			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		3704			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			8672			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			8311			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		318			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			351			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		179			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			273			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			183			
11/3/2020	10	0	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			128			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			50614			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		50411			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			97607			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			94368			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		3343			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			3839			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		1048			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			1917			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			2007			
11/3/2020	10	0	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			757			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			2555			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		2341			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			4666			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			4457			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		127			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			170			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		86			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			140			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			64			
11/3/2020	10	0	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			62			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			4487			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		4227			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			8561			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			8209			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		194			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			232			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		160			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			297			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			135			
11/3/2020	10	0	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			121			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			45610			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515732	Diggs	Shauna	Ryder		44179			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519790	Hubbard	Sarah			43390			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	2	REP	Republican	519783	Meyers	Carl			41021			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519846	Hudler	James	L.		1593			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	3	LIB	Libertarian	519847	Larson	Eric			1761			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519871	Graeser	Ronald	E.		960			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	4	UST	US Taxpayers	519870	Van Sickle	Crystal			1669			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	6	GRN	Green	519811	Mawilai	Michael			1000			
11/3/2020	10	0	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	7	NLP	Natural Law	519819	Butkovich	Keith			722			
11/3/2020	10	0	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	1	DEM	Democratic	515550	Bernstein	Mark			27587			
